top_percent,AF_low,AF_high
0.0,,
0.002,,
0.004,0.07998720204767237,0.07998720204767237
0.006,0.11997120691034152,0.11997120691034152
0.008,0.1599488163787588,0.1599488163787588
0.01,0.1999200319872051,0.1999200319872051
0.012,0.23988485526947065,0.23988485526947065
0.013999999999999999,0.27984328775885503,0.27984328775885503
0.016,0.3197953309881676,0.3197953309881676
0.018,0.3597409864897274,0.3597409864897274
0.019999999999999997,0.3996802557953637,0.3996802557953637
0.022,0.439613140436416,0.439613140436416
0.024,0.479539641943734,0.479539641943734
0.026000000000000002,0.5194597618476784,0.5194597618476784
0.028000000000000004,0.5593735016781205,0.5593735016781205
0.030000000000000006,0.5992808629644426,0.5992808629644426
0.03200000000000001,0.6391818472355385,0.6391818472355385
0.03400000000000001,0.679076456019813,0.679076456019813
0.03600000000000001,0.7189646908451829,0.7189646908451829
0.03800000000000001,0.7588465532390766,0.7588465532390766
0.04000000000000001,0.7987220447284346,0.7987220447284346
0.04200000000000001,0.8385911668397092,0.8385911668397092
0.04400000000000001,0.878453921098866,0.878453921098866
0.04600000000000001,0.9183103090313823,0.9183103090313823
0.048000000000000015,0.9581603321622485,0.9581603321622485
0.05000000000000002,0.998003992015968,0.998003992015968
0.05200000000000002,1.0378412901165577,1.0378412901165577
0.05400000000000002,1.077672227987547,1.077672227987547
0.05600000000000002,1.1174968071519795,1.1174968071519795
0.058000000000000024,1.1573150291324128,1.1573150291324128
0.060000000000000026,1.1971268954509178,1.1971268954509178
0.06200000000000003,1.2369324076290797,1.2369324076290797
0.06400000000000003,1.2767315671879986,1.2767315671879986
0.06600000000000003,1.3165243756482885,1.3165243756482885
0.06800000000000003,1.356310834530078,1.356310834530078
0.07000000000000003,1.3960909453530115,1.3960909453530115
0.07200000000000004,1.4358647096362476,1.4358647096362476
0.07400000000000004,1.4756321288984604,1.4756321288984604
0.07600000000000004,1.5153932046578402,1.5153932046578402
0.07800000000000004,1.5551479384320919,1.5551479384320919
0.08000000000000003,1.594896331738437,1.594896331738437
0.08200000000000003,1.634638386093613,1.634638386093613
0.08400000000000002,1.6743741030138735,1.6743741030138735
0.08600000000000002,1.7141034840149885,1.7141034840149885
0.08800000000000001,1.753826530612245,1.753826530612245
0.09,1.7935432443204464,1.7935432443204464
0.092,1.8332536266539137,1.8332536266539137
0.09399999999999999,1.8729576791264844,1.8729576791264844
0.09599999999999997,1.9126554032515142,1.9126554032515142
0.09799999999999998,1.9523468005418758,1.9523468005418758
0.09999999999999996,1.99203187250996,1.99203187250996
0.10199999999999995,2.031710620667676,2.031710620667676
0.10399999999999995,2.0713830465264502,2.0713830465264502
0.10599999999999994,2.1110491515972276,2.1110491515972276
0.10799999999999993,2.150708937390473,2.150708937390473
0.10999999999999993,2.190362405416169,2.190362405416169
0.11199999999999992,2.2300095571838168,2.2300095571838168
0.11399999999999992,2.269650394202437,2.269650394202437
0.11599999999999991,2.30928491798057,2.30928491798057
0.1179999999999999,2.348913130026276,2.348913130026276
0.1199999999999999,2.3885350318471334,2.3885350318471334
0.12199999999999989,2.4281506249502427,2.4281506249502427
0.12399999999999987,2.4677599108422226,2.4677599108422226
0.12599999999999986,2.5073628910292127,2.5073628910292127
0.12799999999999986,2.5469595670168736,2.5469595670168736
0.12999999999999987,2.586549940310386,2.586549940310386
0.13199999999999984,2.6261340124144517,2.6261340124144517
0.13399999999999984,2.6657117848332934,2.6657117848332934
0.13599999999999984,2.7052832590706557,2.7052832590706557
0.13799999999999982,2.7448484366298036,2.7448484366298036
0.13999999999999982,2.7844073190135243,2.7844073190135243
0.14199999999999982,2.823959907724127,2.823959907724127
0.1439999999999998,2.8635062042634427,2.8635062042634427
0.1459999999999998,2.9030462101328243,2.9030462101328243
0.1479999999999998,2.942579926833148,2.942579926833148
0.1499999999999998,2.9821073558648115,2.9821073558648115
0.15199999999999977,3.0216284987277353,3.0216284987277353
0.15399999999999978,3.0611433569213644,3.0611433569213644
0.15599999999999978,3.1006519319446655,3.1006519319446655
0.15799999999999975,3.1401542252961283,3.1401542252961283
0.15999999999999975,3.179650238473768,3.179650238473768
0.16199999999999976,3.2191399729751216,3.2191399729751216
0.16399999999999973,3.25862343029725,3.25862343029725
0.16599999999999973,3.29810061193674,3.29810061193674
0.16799999999999973,3.337571519389701,3.337571519389701
0.1699999999999997,3.377036154151768,3.377036154151768
0.1719999999999997,3.416494517718099,3.416494517718099
0.1739999999999997,3.45594661158338,3.45594661158338
0.17599999999999968,3.4953924372418177,3.4953924372418177
0.1779999999999997,3.5348319961871475,3.5348319961871475
0.1799999999999997,3.574265289912629,3.574265289912629
0.18199999999999966,3.613692319911048,3.613692319911048
0.18399999999999966,3.653113087674714,3.653113087674714
0.18599999999999967,3.692527594695466,3.692527594695466
0.18799999999999964,3.731935842464666,3.731935842464666
0.18999999999999964,3.7713378324732036,3.7713378324732036
0.19199999999999964,3.810733566211496,3.810733566211496
0.19399999999999962,3.850123045169485,3.850123045169485
0.19599999999999962,3.889506270836641,3.889506270836641
0.19799999999999962,3.9288832447019604,3.9288832447019604
0.19999999999999962,3.9682539682539684,3.9682539682539684
0.2019999999999996,4.007618442980716,4.007618442980716
0.2039999999999996,4.046976670369783,4.046976670369783
0.2059999999999996,4.086328651908276,4.086328651908276
0.20799999999999957,4.125674389082831,4.125674389082831
0.20999999999999958,4.165013883379611,4.165013883379611
0.21199999999999958,4.2043471362843094,4.2043471362843094
0.21399999999999955,4.243674149282145,4.243674149282145
0.21599999999999955,4.282994923857868,4.282994923857868
0.21799999999999956,4.322309461495757,4.322309461495757
0.21999999999999953,4.36161776367962,4.36161776367962
0.22199999999999953,4.400919831892792,4.400919831892792
0.22399999999999953,4.4402156676181415,4.4402156676181415
0.2259999999999995,4.479505272338064,4.479505272338064
0.2279999999999995,4.518788647534486,4.518788647534486
0.2299999999999995,4.558065794688862,4.558065794688862
0.23199999999999948,4.597336715282181,4.597336715282181
0.2339999999999995,4.63660141079496,4.63660141079496
0.2359999999999995,4.675859882707243,4.675859882707243
0.23799999999999946,4.715112132498613,4.715112132498613
0.23999999999999946,4.754358161648177,4.754358161648177
0.24199999999999947,4.793597971634577,4.793597971634577
0.24399999999999944,4.832831563935985,4.832831563935985
0.24599999999999944,4.872058940030104,4.872058940030104
0.24799999999999944,4.91128010139417,4.91128010139417
0.24999999999999944,4.9504950495049505,4.9504950495049505
0.25199999999999945,4.989703785838746,4.989703785838746
0.2539999999999994,5.0289063118713875,5.0289063118713875
0.2559999999999994,5.068102629078239,5.068102629078239
0.2579999999999994,5.107292738934199,5.107292738934199
0.2599999999999994,5.146476642913698,5.146476642913698
0.2619999999999994,5.185654342490698,5.185654342490698
0.2639999999999994,5.2248258391386955,5.2248258391386955
0.26599999999999935,5.2639911343307215,5.2639911343307215
0.26799999999999935,5.303150229539338,5.303150229539338
0.26999999999999935,5.3423031262366445,5.3423031262366445
0.27199999999999935,5.38144982589427,5.38144982589427
0.27399999999999936,5.420590329983382,5.420590329983382
0.27599999999999936,5.45972463997468,5.45972463997468
0.27799999999999936,5.498852757338398,5.498852757338398
0.2799999999999993,5.537974683544304,5.537974683544304
0.2819999999999993,5.577090420061704,5.577090420061704
0.2839999999999993,5.616199968359437,5.616199968359437
0.2859999999999993,5.655303329905878,5.655303329905878
0.2879999999999993,5.694400506168934,5.694400506168934
0.2899999999999993,5.733491498616054,5.733491498616054
0.29199999999999926,5.772576308714219,5.772576308714219
0.29399999999999926,5.811654937929943,5.811654937929943
0.29599999999999926,5.850727387729285,5.850727387729285
0.29799999999999927,5.889793659577832,5.889793659577832
0.29999999999999927,5.928853754940711,5.928853754940711
0.30199999999999927,5.967907675282587,5.967907675282587
0.3039999999999992,6.006955422067658,6.006955422067658
0.3059999999999992,6.045996996759661,6.045996996759661
0.3079999999999992,6.085032400821874,6.085032400821874
0.3099999999999992,6.1240616357171085,6.1240616357171085
0.3119999999999992,6.163084702907712,6.163084702907712
0.3139999999999992,6.202101603855574,6.202101603855574
0.31599999999999917,6.241112340022121,6.241112340022121
0.31799999999999917,6.280116912868316,6.280116912868316
0.3199999999999992,6.3191153238546605,6.3191153238546605
0.3219999999999992,6.358107574441197,6.358107574441197
0.3239999999999992,6.397093666087507,6.397093666087507
0.32599999999999923,6.436073600252705,6.436073600252705
0.32799999999999924,6.475047378395452,6.475047378395452
0.3299999999999993,6.514015001973944,6.514015001973944
0.3319999999999993,6.552976472445918,6.552976472445918
0.33399999999999935,6.591931791268651,6.591931791268651
0.33599999999999935,6.630880959898958,6.630880959898958
0.3379999999999994,6.669823979793196,6.669823979793196
0.3399999999999994,6.708760852407261,6.708760852407261
0.34199999999999947,6.747691579196591,6.747691579196591
0.3439999999999995,6.786616161616161,6.786616161616161
0.34599999999999953,6.825534601120492,6.825534601120492
0.34799999999999953,6.864446899163642,6.864446899163642
0.3499999999999996,6.903353057199212,6.903353057199212
0.3519999999999996,6.94225307668034,6.94225307668034
0.35399999999999965,6.981146959059715,6.981146959059715
0.35599999999999965,7.020034705789557,7.020034705789557
0.3579999999999997,7.058916318321634,7.058916318321634
0.3599999999999997,7.097791798107256,7.097791798107256
0.36199999999999977,7.136661146597272,7.136661146597272
0.36399999999999977,7.175524365242075,7.175524365242075
0.3659999999999998,7.214381455491603,7.214381455491603
0.3679999999999998,7.253232418795333,7.253232418795333
0.3699999999999999,7.292077256602286,7.292077256602286
0.3719999999999999,7.330915970361028,7.330915970361028
0.3739999999999999,7.369748561519666,7.369748561519666
0.37599999999999995,7.408575031525851,7.408575031525851
0.37799999999999995,7.447395381826779,7.447395381826779
0.38,7.486209613869189,7.486209613869189
0.382,7.525017729099361,7.525017729099361
0.38400000000000006,7.563819728963126,7.563819728963126
0.38600000000000007,7.6026156149058535,7.6026156149058535
0.3880000000000001,7.641405388372459,7.641405388372459
0.3900000000000001,7.680189050807404,7.680189050807404
0.3920000000000002,7.718966603654694,7.718966603654694
0.3940000000000002,7.757738048357879,7.757738048357879
0.39600000000000024,7.796503386360056,7.796503386360056
0.39800000000000024,7.835262619103866,7.835262619103866
0.4000000000000003,7.874015748031496,7.874015748031496
0.4020000000000003,7.912762774584678,7.912762774584678
0.40400000000000036,7.951503700204692,7.951503700204692
0.40600000000000036,7.990238526332363,7.990238526332363
0.4080000000000004,8.02896725440806,8.02896725440806
0.4100000000000004,8.067689885871705,8.067689885871705
0.4120000000000005,8.106406422162758,8.106406422162758
0.4140000000000005,8.145116864720233,8.145116864720233
0.41600000000000054,8.183821214982688,8.183821214982688
0.41800000000000054,8.222519474388228,8.222519474388228
0.4200000000000006,8.261211644374507,8.261211644374507
0.4220000000000006,8.299897726378727,8.299897726378727
0.4240000000000006,8.338577721837634,8.338577721837634
0.42600000000000066,8.377251632187525,8.377251632187525
0.42800000000000066,8.415919458864243,8.415919458864243
0.4300000000000007,8.454581203303185,8.454581203303185
0.4320000000000007,8.493236866939288,8.493236866939288
0.4340000000000008,8.531886451207045,8.531886451207045
0.4360000000000008,8.570529957540494,8.570529957540494
0.43800000000000083,8.60916738737322,8.60916738737322
0.44000000000000083,8.647798742138365,8.647798742138365
0.4420000000000009,8.68642402326861,8.68642402326861
0.4440000000000009,8.725043232196194,8.725043232196194
0.44600000000000095,8.763656370352903,8.763656370352903
0.44800000000000095,8.802263439170073,8.802263439170073
0.450000000000001,8.840864440078585,8.840864440078585
0.452000000000001,8.87945937450888,8.87945937450888
0.45400000000000107,8.91804824389094,8.91804824389094
0.45600000000000107,8.956631049654305,8.956631049654305
0.45800000000000113,8.995207793228062,8.995207793228062
0.46000000000000113,9.033778476040847,9.033778476040847
0.4620000000000012,9.072343099520854,9.072343099520854
0.4640000000000012,9.11090166509582,9.11090166509582
0.46600000000000125,9.14945417419304,9.14945417419304
0.46800000000000125,9.18800062823936,9.18800062823936
0.4700000000000013,9.226541028661169,9.226541028661169
0.4720000000000013,9.265075376884422,9.265075376884422
0.4740000000000013,9.303603674334616,9.303603674334616
0.47600000000000137,9.342125922436802,9.342125922436802
0.47800000000000137,9.380642122615589,9.380642122615589
0.4800000000000014,9.419152276295133,9.419152276295133
0.4820000000000014,9.457656384899144,9.457656384899144
0.4840000000000015,9.496154449850886,9.496154449850886
0.4860000000000015,9.534646472573177,9.534646472573177
0.48800000000000154,9.573132454488386,9.573132454488386
0.49000000000000155,9.611612397018439,9.611612397018439
0.4920000000000016,9.65008630158481,9.65008630158481
0.4940000000000016,9.688554169608533,9.688554169608533
0.49600000000000166,9.727016002510197,9.727016002510197
0.49800000000000166,9.765471801709937,9.765471801709937
0.5000000000000017,9.803921568627452,9.803921568627452
0.5020000000000018,9.842365304681985,9.842365304681985
0.5040000000000018,9.880803011292345,9.880803011292345
0.5060000000000018,9.919234689876891,9.919234689876891
0.5080000000000018,9.957660341853535,9.957660341853535
0.5100000000000017,9.996079968639748,9.996079968639748
0.5120000000000018,10.034493571652556,10.034493571652556
0.5140000000000018,10.072901152308535,10.072901152308535
0.5160000000000017,10.111302712023827,10.111302712023827
0.5180000000000017,10.149698252214122,10.149698252214122
0.5200000000000017,10.188087774294669,10.188087774294669
0.5220000000000017,10.226471279680275,10.226471279680275
0.5240000000000017,10.2648487697853,10.2648487697853
0.5260000000000017,10.303220246023661,10.303220246023661
0.5280000000000017,10.341585709808836,10.341585709808836
0.5300000000000017,10.379945162553858,10.379945162553858
0.5320000000000017,10.418298605671314,10.418298605671314
0.5340000000000016,10.456646040573352,10.456646040573352
0.5360000000000017,10.49498746867168,10.49498746867168
0.5380000000000017,10.533322891377555,10.533322891377555
0.5400000000000016,10.5716523101018,10.5716523101018
0.5420000000000016,10.609975726254795,10.609975726254795
0.5440000000000016,10.648293141246477,10.648293141246477
0.5460000000000016,10.686604556486337,10.686604556486337
0.5480000000000016,10.724909973383435,10.724909973383435
0.5500000000000016,10.76320939334638,10.76320939334638
0.5520000000000016,10.801502817783343,10.801502817783343
0.5540000000000016,10.839790248102057,10.839790248102057
0.5560000000000016,10.878071685709813,10.878071685709813
0.5580000000000015,10.91634713201346,10.91634713201346
0.5600000000000016,10.954616588419404,10.954616588419404
0.5620000000000016,10.99288005633362,10.99288005633362
0.5640000000000015,11.031137537161634,11.031137537161634
0.5660000000000015,11.069389032308534,11.069389032308534
0.5680000000000015,11.107634543178973,11.107634543178973
0.5700000000000016,11.145874071177161,11.145874071177161
0.5720000000000015,11.184107617706866,11.184107617706866
0.5740000000000015,11.222335184171424,11.222335184171424
0.5760000000000015,11.260556771973725,11.260556771973725
0.5780000000000015,11.298772382516223,11.298772382516223
0.5800000000000015,11.336982017200937,11.336982017200937
0.5820000000000014,11.375185677429442,11.375185677429442
0.5840000000000015,11.413383364602876,11.413383364602876
0.5860000000000015,11.451575080121941,11.451575080121941
0.5880000000000014,11.489760825386899,11.489760825386899
0.5900000000000014,11.527940601797578,11.527940601797578
0.5920000000000014,11.566114410753359,11.566114410753359
0.5940000000000015,11.6042822536532,11.6042822536532
0.5960000000000014,11.642444131895608,11.642444131895608
0.5980000000000014,11.680600046878661,11.680600046878661
0.6000000000000014,11.71875,11.71875
0.6020000000000014,11.756893992656824,11.756893992656824
0.6040000000000014,11.795032026245897,11.795032026245897
0.6060000000000013,11.833164102163554,11.833164102163554
0.6080000000000014,11.871290221805685,11.871290221805685
0.6100000000000014,11.909410386567746,11.909410386567746
0.6120000000000014,11.94752459784476,11.94752459784476
0.6140000000000013,11.98563285703131,11.98563285703131
0.6160000000000013,12.023735165521549,12.023735165521549
0.6180000000000014,12.061831524709188,12.061831524709188
0.6200000000000013,12.09992193598751,12.09992193598751
0.6220000000000013,12.138006400749356,12.138006400749356
0.6240000000000013,12.176084920387137,12.176084920387137
0.6260000000000013,12.214157496292827,12.214157496292827
0.6280000000000013,12.252224129857968,12.252224129857968
0.6300000000000012,12.290284822473662,12.290284822473662
0.6320000000000013,12.328339575530586,12.328339575530586
0.6340000000000013,12.366388390418974,12.366388390418974
0.6360000000000013,12.404431268528631,12.404431268528631
0.6380000000000012,12.442468211248926,12.442468211248926
0.6400000000000012,12.480499219968799,12.480499219968799
0.6420000000000013,12.518524296076748,12.518524296076748
0.6440000000000013,12.556543440960848,12.556543440960848
0.6460000000000014,12.594556656008734,12.594556656008734
0.6480000000000014,12.63256394260761,12.63256394260761
0.6500000000000015,12.670565302144249,12.670565302144249
0.6520000000000015,12.708560736004989,12.708560736004989
0.6540000000000015,12.746550245575738,12.746550245575738
0.6560000000000015,12.78453383224197,12.78453383224197
0.6580000000000016,12.822511497388728,12.822511497388728
0.6600000000000016,12.860483242400624,12.860483242400624
0.6620000000000016,12.898449068661833,12.898449068661833
0.6640000000000016,12.936408977556109,12.936408977556109
0.6660000000000017,12.974362970466766,12.974362970466766
0.6680000000000017,13.012311048776686,13.012311048776686
0.6700000000000017,13.050253213868327,13.050253213868327
0.6720000000000017,13.088189467123714,13.088189467123714
0.6740000000000017,13.126119809924436,13.126119809924436
0.6760000000000018,13.164044243651658,13.164044243651658
0.6780000000000018,13.201962769686112,13.201962769686112
0.6800000000000018,13.239875389408098,13.239875389408098
0.6820000000000018,13.277782104197492,13.277782104197492
0.6840000000000019,13.315682915433733,13.315682915433733
0.6860000000000019,13.353577824495833,13.353577824495833
0.6880000000000019,13.391466832762378,13.391466832762378
0.690000000000002,13.429349941611521,13.429349941611521
0.6920000000000021,13.467227152420985,13.467227152420985
0.6940000000000021,13.50509846656807,13.50509846656807
0.6960000000000021,13.542963885429637,13.542963885429637
0.6980000000000021,13.58082341038213,13.58082341038213
0.7000000000000022,13.618677042801554,13.618677042801554
0.7020000000000022,13.656524784063496,13.656524784063496
0.7040000000000022,13.694366635543107,13.694366635543107
0.7060000000000022,13.732202598615107,13.732202598615107
0.7080000000000023,13.770032674653804,13.770032674653804
0.7100000000000023,13.807856865033061,13.807856865033061
0.7120000000000023,13.84567517112632,13.84567517112632
0.7140000000000023,13.883487594306603,13.883487594306603
0.7160000000000024,13.921294135946491,13.921294135946491
0.7180000000000024,13.95909479741815,13.95909479741815
0.7200000000000024,13.996889580093312,13.996889580093312
0.7220000000000024,14.034678485343285,14.034678485343285
0.7240000000000024,14.07246151453895,14.07246151453895
0.7260000000000025,14.110238669050764,14.110238669050764
0.7280000000000025,14.148009950248756,14.148009950248756
0.7300000000000025,14.185775359502523,14.185775359502523
0.7320000000000025,14.223534898181251,14.223534898181251
0.7340000000000027,14.261288567653686,14.261288567653686
0.7360000000000027,14.299036369288155,14.299036369288155
0.7380000000000027,14.336778304452558,14.336778304452558
0.7400000000000027,14.374514374514373,14.374514374514373
0.7420000000000028,14.412244580840648,14.412244580840648
0.7440000000000028,14.449968924798009,14.449968924798009
0.7460000000000028,14.48768740775266,14.48768740775266
0.7480000000000028,14.525400031070374,14.525400031070374
0.7500000000000029,14.563106796116504,14.563106796116504
0.7520000000000029,14.60080770425598,14.60080770425598
0.7540000000000029,14.638502756853304,14.638502756853304
0.7560000000000029,14.676191955272555,14.676191955272555
0.758000000000003,14.713875300877396,14.713875300877396
0.760000000000003,14.751552795031055,14.751552795031055
0.762000000000003,14.78922443909634,14.78922443909634
0.764000000000003,14.826890234435645,14.826890234435645
0.7660000000000031,14.864550182410929,14.864550182410929
0.7680000000000031,14.90220428438373,14.90220428438373
0.7700000000000031,14.93985254171517,14.93985254171517
0.7720000000000031,14.977494955765946,14.977494955765946
0.7740000000000031,15.015131527896328,15.015131527896328
0.7760000000000032,15.052762259466169,15.052762259466169
0.7780000000000032,15.090387151834896,15.090387151834896
0.7800000000000032,15.128006206361517,15.128006206361517
0.7820000000000032,15.165619424404621,15.165619424404621
0.7840000000000034,15.20322680732237,15.20322680732237
0.7860000000000034,15.240828356472502,15.240828356472502
0.7880000000000034,15.278424073212344,15.278424073212344
0.7900000000000034,15.316013958898797,15.316013958898797
0.7920000000000035,15.353598014888334,15.353598014888334
0.7940000000000035,15.391176242537021,15.391176242537021
0.7960000000000035,15.428748643200494,15.428748643200494
0.7980000000000035,15.466315218233971,15.466315218233971
0.8000000000000036,15.503875968992245,15.503875968992245
0.8020000000000036,15.5414308968297,15.5414308968297
0.8040000000000036,15.578980003100293,15.578980003100293
0.8060000000000036,15.616523289157557,15.616523289157557
0.8080000000000037,15.654060756354617,15.654060756354617
0.8100000000000037,15.691592406044167,15.691592406044167
0.8120000000000037,15.729118239578488,15.729118239578488
0.8140000000000037,15.766638258309442,15.766638258309442
0.8160000000000038,15.804152463588471,15.804152463588471
0.8180000000000038,15.841660856766595,15.841660856766595
0.8200000000000038,15.879163439194421,15.879163439194421
0.8220000000000038,15.916660212222135,15.916660212222135
0.8240000000000037,15.9541511771995,15.9541511771995
0.8260000000000036,15.991636335475874,15.991636335475874
0.8280000000000036,16.029115688400186,16.029115688400186
0.8300000000000037,16.06658923732094,16.06658923732094
0.8320000000000036,16.104056983586247,16.104056983586247
0.8340000000000035,16.14151892854378,16.14151892854378
0.8360000000000035,16.178975073540794,16.178975073540794
0.8380000000000035,16.21642541992414,16.21642541992414
0.8400000000000034,16.253869969040245,16.253869969040245
0.8420000000000033,16.29130872223512,16.29130872223512
0.8440000000000033,16.328741680854353,16.328741680854353
0.8460000000000033,16.36616884624313,16.36616884624313
0.8480000000000032,16.403590219746206,16.403590219746206
0.8500000000000031,16.44100580270793,16.44100580270793
0.8520000000000032,16.478415596472225,16.478415596472225
0.8540000000000032,16.51581960238261,16.51581960238261
0.8560000000000031,16.553217821782177,16.553217821782177
0.858000000000003,16.590610256013612,16.590610256013612
0.860000000000003,16.627996906419177,16.627996906419177
0.862000000000003,16.66537777434073,16.66537777434073
0.8640000000000029,16.702752861119702,16.702752861119702
0.8660000000000028,16.740122168097113,16.740122168097113
0.8680000000000028,16.777485696613574,16.777485696613574
0.8700000000000029,16.814843448009274,16.814843448009274
0.8720000000000028,16.852195423623993,16.852195423623993
0.8740000000000027,16.889541624797094,16.889541624797094
0.8760000000000027,16.926882052867523,16.926882052867523
0.8780000000000027,16.96421670917381,16.96421670917381
0.8800000000000026,17.001545595054093,17.001545595054093
0.8820000000000024,17.03886871184607,17.03886871184607
0.8840000000000025,17.076186060887032,17.076186060887032
0.8860000000000025,17.113497643513867,17.113497643513867
0.8880000000000023,17.150803461063038,17.150803461063038
0.8900000000000022,17.188103514870605,17.188103514870605
0.8920000000000023,17.225397806272206,17.225397806272206
0.8940000000000023,17.26268633660307,17.26268633660307
0.8960000000000022,17.299969107198024,17.299969107198024
0.8980000000000021,17.337246119391455,17.337246119391455
0.9000000000000021,17.374517374517374,17.374517374517374
0.9020000000000021,17.41178287390935,17.41178287390935
0.904000000000002,17.449042618900553,17.449042618900553
0.9060000000000019,17.486296610823747,17.486296610823747
0.9080000000000019,17.52354485101127,17.52354485101127
0.910000000000002,17.560787340795056,17.560787340795056
0.9120000000000019,17.598024081506637,17.598024081506637
0.9140000000000018,17.635255074477115,17.635255074477115
0.9160000000000018,17.672480321037195,17.672480321037195
0.9180000000000018,17.709699822517166,17.709699822517166
0.9200000000000017,17.74691358024691,17.74691358024691
0.9220000000000016,17.7841215955559,17.7841215955559
0.9240000000000016,17.82132386977318,17.82132386977318
0.9260000000000016,17.858520404227416,17.858520404227416
0.9280000000000015,17.895711200246836,17.895711200246836
0.9300000000000014,17.932896259159275,17.932896259159275
0.9320000000000015,17.970075582292147,17.970075582292147
0.9340000000000015,18.007249170972468,18.007249170972468
0.9360000000000014,18.044417026526837,18.044417026526837
0.9380000000000013,18.08157915028144,18.08157915028144
0.9400000000000013,18.118735543562064,18.118735543562064
0.9420000000000013,18.15588620769409,18.15588620769409
0.9440000000000012,18.193031144002465,18.193031144002465
0.9460000000000011,18.23017035381176,18.23017035381176
0.9480000000000011,18.26730383844612,18.26730383844612
0.9500000000000012,18.304431599229286,18.304431599229286
0.9520000000000011,18.341553637484587,18.341553637484587
0.954000000000001,18.378669954534946,18.378669954534946
0.956000000000001,18.41578055170288,18.41578055170288
0.958000000000001,18.4528854303105,18.4528854303105
0.9600000000000009,18.489984591679505,18.489984591679505
0.9620000000000007,18.527078037131194,18.527078037131194
0.9640000000000007,18.56416576798644,18.56416576798644
0.9660000000000007,18.60124778556574,18.60124778556574
0.9680000000000006,18.638324091189155,18.638324091189155
0.9700000000000005,18.675394686176357,18.675394686176357
0.9720000000000006,18.712459571846605,18.712459571846605
0.9740000000000006,18.74951874951875,18.74951874951875
0.9760000000000005,18.786572220511243,18.786572220511243
0.9780000000000004,18.82361998614212,18.82361998614212
0.9800000000000004,18.860662047729022,18.860662047729022
0.9820000000000004,18.89769840658918,18.89769840658918
0.9840000000000003,18.93472906403941,18.93472906403941
0.9860000000000002,18.971754021396137,18.971754021396137
0.9880000000000002,19.008773279975372,19.008773279975372
0.9900000000000003,19.045786841092728,19.045786841092728
0.9920000000000002,19.082794706063403,19.082794706063403
0.9940000000000001,19.1197968762022,19.1197968762022
0.9960000000000001,19.156793352823513,19.156793352823513
0.9980000000000001,19.193784137241327,19.193784137241327
1.0,19.23076923076923,19.23076923076923
